Date,BTC-EUR (Price),BTC/EUR,BTC/EUR1,Gold (Price),Gold Futures,Gold Trial,Gold Trial1,SPX-500 (Price),S&P 500 ,S&P,Myfund (Price),Myfund,,M Trial,MVIS Price,ITIF,,ITIF Trial
2019-05-10,"5,670.00",3.21,0.03,"1,337.20",0.0016,0.16,0.00,"2,881.40",0.0037,0.37,1.346125,0.01673606668,1.673606668,1.673606668,2228.05,0.0198,1.98,1.98
2019-05-11,"6,339.70",11.81,0.12,,,,0,,,,1.510639,0.1222130189,12.22130189,12.22130189,2542.84,0.1413,14.13,14.13
2019-05-12,"6,206.70",-2.10,-0.02,,,,0,,,,1.456449,-0.03587223685,-3.587223685,-3.587223685,2479.68,-0.0248,-2.48,-2.48
2019-05-13,"6,949.30",11.96,0.12,"1,350.20",0.0097,0.97,0.01,"2,811.87",-0.0241,-2.41,1.530465,0.05081949316,5.081949316,5.081949316,2627.31,0.0595,5.95,5.95
2019-05-14,"7,124.10",2.51,0.03,"1,343.40",-0.005,-0.50,-0.01,"2,834.41",0.008,0.8,1.688293,0.1031242139,10.31242139,10.31242139,2824.67,0.0751,7.51,7.51
2019-05-15,"7,310.10",2.61,0.03,"1,344.50",0.0008,0.08,0.00,"2,850.96",0.0058,0.58,1.921537,0.1381537446,13.81537446,13.81537446,3119.43,0.1044,10.44,10.44
2019-05-16,"7,054.10",-3.50,-0.04,"1,333.10",-0.0085,-0.85,-0.01,"2,876.32",0.0089,0.89,2.052619,0.06821726566,6.821726566,6.821726566,3039.73,-0.0255,-2.55,-2.55
2019-05-17,"6,617.60",-6.19,-0.06,"1,322.50",-0.008,-0.80,-0.01,"2,859.53",-0.0058,-0.58,1.89518,-0.07670152132,-7.670152132,-7.670152132,2846.72,-0.0635,-6.35,-6.35
2019-05-18,"6,549.90",-1.02,-0.01,,,,0,,,,1.823963,-0.03757796093,-3.757796093,-3.757796093,2762.73,-0.0295,-2.95,-2.95
2019-05-19,"7,351.20",12.23,0.12,,,,0,,,,2.031472,0.1137682069,11.37682069,11.37682069,3097.19,0.1211,12.11,12.11
2019-05-20,"7,173.70",-2.42,-0.02,"1,324.20",0.0013,0.13,0.00,"2,840.23",-0.0067,-0.67,1.958156,-0.0360900864,-3.60900864,-3.60900864,3002.35,-0.0306,-3.06,-3.06
2019-05-21,"7,137.90",-0.50,-0.01,"1,320.10",-0.0031,-0.31,0.00,"2,864.36",0.0085,0.85,1.98428,0.01334112297,1.334112297,1.334112297,3005.45,0.001,0.1,0.1
2019-05-22,"6,855.30",-3.96,-0.04,"1,321.30",0.0009,0.09,0.00,"2,856.27",-0.0028,-0.28,1.981014,-0.00164593707,-0.164593707,-0.164593707,2832.25,-0.0576,-5.76,-5.76
2019-05-23,"7,055.20",2.92,0.03,"1,328.40",0.0079,0.79,0.01,"2,822.24",-0.0119,-1.19,1.912362,-0.03465497972,-3.465497972,-3.465497972,2907.81,0.0267,2.67,2.67
2019-05-24,"7,146.30",1.29,0.01,"1,329.20",-0.0013,-0.13,0.00,"2,826.06",0.0014,0.14,1.939652,0.01427031075,1.427031075,1.427031075,2985.97,0.0269,2.69,2.69
2019-05-25,"7,223.70",1.08,0.01,,,,0,,,,1.957378,0.00913875272,0.913875272,0.913875272,3000.81,0.005,0.5,0.5
2019-05-26,"7,801.00",7.99,0.08,"1,283.65",-0.0345,-3.45,-0.0345,,,,2.07641,0.06081196376,6.081196376,6.081196376,3216.35,0.0718,7.18,7.18
2019-05-27,"7,852.90",0.66,0.01,"1,283.25",0.0006,0.06,0.0006,,,,1.982179,-0.04538169244,-4.538169244,-4.538169244,3299.67,0.0259,2.59,2.59
2019-05-28,"7,827.60",-0.32,0.00,"1,322.60",0.0298,2.98,0.03,"2,802.39",-0.0084,-0.84,1.982551,0.00018767225,0.018767225,0.018767225,3299.38,-0.0001,-0.01,-0.01
2019-05-29,"7,801.40",-0.33,0.00,"1,327.80",0.0024,0.24,0.00,"2,783.02",-0.0069,-0.69,1.982403,-0.0000746513,-0.00746513,-0.00746513,3322.44,0.007,0.7,0.7
2019-05-30,"7,460.60",-4.37,-0.04,"1,332.40",0.0048,0.48,0.00,"2,788.86",0.0021,0.21,1.983383,0.00049434953,0.049434953,0.049434953,3138.19,-0.0555,-5.55,-5.55
2019-05-31,"7,689.30",3.07,0.03,"1,342.90",0.0125,1.25,0.01,"2,752.06",-0.0132,-1.32,1.986289,0.00146517339,0.146517339,0.146517339,3292.75,0.0493,4.93,4.93
2019-06-01,"7,711.00",0.28,0.00,,,,0,,,,1.989261,0.00149625759,0.149625759,0.149625759,3246.76,-0.014,-1.4,-1.4
2019-06-02,"7,864.90",2.00,0.02,,,,0,,,,1.987351,-0.00096015556,-0.096015556,-0.096015556,3335.11,0.0272,2.72,2.72
2019-06-03,"7,252.80",-7.78,-0.08,"1,356.50",0.0116,1.16,0.01,"2,744.45",-0.0028,-0.28,1.987289,-0.00003119731,-0.003119731,-0.003119731,3095.95,-0.0717,-7.17,-7.17
2019-06-04,"6,832.70",-5.79,-0.06,"1,366.50",0.0009,0.09,0.00,"2,803.27",0.0214,2.14,1.980913,-0.00320839093,-0.320839093,-0.320839093,2943.42,-0.0493,-4.93,-4.93
2019-06-05,"6,960.20",1.87,0.02,"1,368.80",0.0027,0.27,0.00,"2,826.15",0.0082,0.82,1.990542,0.0048608899,0.48608899,0.48608899,2996.74,0.0181,1.81,1.81
2019-06-06,"6,944.10",-0.23,0.00,"1,370.00",0.0061,0.61,0.01,"2,843.49",0.0061,0.61,1.983985,-0.00329407769,-0.329407769,-0.329407769,3058.28,0.0205,2.05,2.05
2019-06-07,"7,098.40",2.22,0.02,"1,382.40",0.0025,0.25,0.00,"2,873.34",0.0105,1.05,2.024322,0.02033130291,2.033130291,2.033130291,3116.35,0.019,1.9,1.9
2019-06-08,"7,062.80",-0.50,-0.01,,,,0,,,,2.020853,-0.00171366018,-0.171366018,-0.171366018,3079.41,-0.0119,-1.19,-1.19
2019-06-09,"6,812.10",-3.55,-0.04,,,,0,,,,1.979563,-0.02043196611,-2.043196611,-2.043196611,2951.52,-0.0415,-4.15,-4.15
2019-06-10,"7,109.50",4.37,0.04,"1,367.00",-0.0109,-1.09,-0.01,"2,886.73",0.0047,0.47,1.966442,-0.00662823057,-0.662823057,-0.662823057,3131.08,0.0608,6.08,6.08
2019-06-11,"7,015.20",-1.33,-0.01,"1,369.00",0.0015,0.15,0.00,"2,885.72",-0.0003,-0.03,1.973939,0.00381246942,0.381246942,0.381246942,3123.64,-0.0024,-0.24,-0.24
2019-06-12,"7,260.20",3.49,0.03,"1,373.80",0.0035,0.35,0.00,"2,879.84",-0.002,-0.2,2.030725,0.02876785959,2.876785959,2.876785959,3228.84,0.0337,3.37,3.37
2019-06-13,"7,324.80",0.89,0.01,"1,378.30",0.005,0.50,0.01,"2,891.64",0.0041,0.41,2.042638,0.00586637777,0.586637777,0.586637777,3204.05,-0.0077,-0.77,-0.77
2019-06-14,"7,773.00",6.12,0.06,"1,379.80",0.0006,0.06,0.00,"2,886.98",-0.0016,-0.16,2.01338,-0.01432363444,-1.432363444,-1.432363444,3284.96,0.0253,2.53,2.53
2019-06-15,"7,898.30",1.61,0.02,,,,0,,,,2.040452,0.01344604595,1.344604595,1.344604595,3346.04,0.0186,1.86,1.86
2019-06-16,"8,010.20",1.42,0.01,,,,0,,,,2.080633,0.01969220545,1.969220545,1.969220545,3378.18,0.0096,0.96,0.96
2019-06-17,"8,329.30",3.98,0.04,"1,379.70",-0.0014,-0.14,0.00,"2,889.67",0.0009,0.09,2.131326,0.02436421993,2.436421993,2.436421993,3436.18,0.0172,1.72,1.72
2019-06-18,"8,117.20",-2.55,-0.03,"1,379.70",0.0057,0.57,0.01,"2,917.75",0.0097,0.97,2.165458,0.01601444359,1.601444359,1.601444359,3342.13,-0.0274,-2.74,-2.74
2019-06-19,"8,273.90",1.93,0.02,"1,382.10",-0.0022,-0.22,0.00,"2,926.46",0.003,0.3,2.165458,,,,3387.84,0.0137,1.37,1.37
2019-06-20,"8,455.70",2.20,0.02,"1,417.40",0.0325,3.25,0.03,"2,954.18",0.0095,0.95,2.165458,,,,3386.82,-0.0003,-0.03,-0.03
2019-06-21,"8,988.60",6.30,0.06,"1,419.60",0.0023,0.23,0.00,"2,950.46",-0.0013,-0.13,2.165458,,,,3562.58,0.0519,5.19,5.19
2019-06-22,"9,362.40",4.16,0.04,,,,0,,,,2.304107,0.06402756368,6.402756368,6.402756368,3744.87,0.0512,5.12,5.12
2019-06-23,"9,503.80",1.51,0.02,,,,0,,,,2.332807,0.01245601875,1.245601875,1.245601875,3713.01,-0.0085,-0.85,-0.85
2019-06-24,"9,686.10",1.92,0.02,"1,439.00",0.0127,1.27,0.01,"2,945.35",-0.0017,-0.17,2.356306,0.01007327224,1.007327224,1.007327224,3730.97,0.0048,0.48,0.48
2019-06-25,"10,340.30",6.75,0.07,"1,448.70",0.0003,0.03,0.00,"2,917.38",-0.0095,-0.95,2.4229,0.02826203388,2.826203388,2.826203388,3766.57,0.0095,0.95,0.95
2019-06-26,"11,263.80",8.93,0.09,"1,440.50",-0.0024,-0.24,0.00,"2,913.78",-0.0012,-0.12,2.72156,0.1232655083,12.32655083,12.32655083,3849.95,0.0221,2.21,2.21
2019-06-27,"9,785.40",-13.12,-0.13,"1,444.50",-0.0023,-0.23,0.00,"2,924.92",0.0038,0.38,2.266014,-0.1673841473,-16.73841473,-16.73841473,3358.85,-0.1276,-12.76,-12.76
2019-06-28,"10,886.00",11.25,0.11,"1,445.70",0.0016,0.16,0.00,"2,941.76",0.0058,0.58,,,,,3564.33,0.0612,6.12,6.12
2019-06-29,"10,455.00",-3.96,-0.04,,,,0,,,,,,,,3636.52,0.0203,2.03,2.03
2019-06-30,"9,481.60",-9.31,-0.09,,,,0,,,,2.286885,0.00921044618,0.921044618,0.921044618,3320.33,-0.0869,-8.69,-8.69
2019-07-01,"9,371.60",-1.16,-0.01,"1,424.40",-0.016,-1.60,-0.02,"2,964.33",0.0077,0.77,,,,,3363.48,0.013,1.3,1.3
2019-07-02,"9,601.80",2.46,0.02,"1,428.60",0.0135,1.35,0.01,"2,973.01",0.0029,0.29,2.22113,-0.02875308553,-2.875308553,-2.875308553,3320.08,-0.0129,-1.29,-1.29
2019-07-03,"10,617.90",10.58,0.11,"1,461.90",0.0091,0.91,0.01,"2,995.82",0.0077,0.77,2.280957,0.02693538874,2.693538874,2.693538874,3460.4,0.0423,4.23,4.23
2019-07-04,"9,924.60",-6.53,-0.07,"1,412.85",-0.0223,-2.23,-0.0223,,,0,2.281527,0.00024989511,0.024989511,0.024989511,3295.02,-0.0478,-4.78,-4.78
2019-07-05,"9,809.80",-1.16,-0.01,"1,428.00",0.0092,0.92,0.01,"2,990.41",-0.0018,-0.18,2.212599,-0.0302113453,-3.02113453,-3.02113453,3282.02,-0.0039,-0.39,-0.39
2019-07-06,"10,037.00",2.32,0.02,,,,0,,,,,,,,3333.33,0.0156,1.56,1.56
2019-07-07,"10,243.40",2.06,0.02,,,,0,,,,,,,,3418.06,0.0254,2.54,2.54
2019-07-08,"10,981.20",7.20,0.07,"1,436.90",0.0005,0.05,0.00,"2,975.95",-0.0048,-0.48,2.304977,0.04175090019,4.175090019,4.175090019,3497.02,0.0231,2.31,2.31
2019-07-09,"11,229.40",2.26,0.02,"1,430.60",0.0007,0.07,0.00,"2,979.63",0.0012,0.12,2.319889,0.00646947887,0.646947887,0.646947887,3452.42,-0.0128,-1.28,-1.28
2019-07-10,"10,775.80",-4.04,-0.04,"1,450.50",0.0085,0.85,0.01,"2,993.07",0.0045,0.45,2.294095,-0.01111863542,-1.111863542,-1.111863542,3232.48,-0.0637,-6.37,-6.37
2019-07-11,"10,099.20",-6.28,-0.06,"1,461.40",-0.0036,-0.36,0.00,"2,999.91",0.0023,0.23,2.057467,-0.1031465567,-10.31465567,-10.31465567,2993.33,-0.074,-7.4,-7.4
2019-07-12,"10,489.70",3.87,0.04,"1,450.90",0.0039,0.39,0.00,"3,013.77",0.0046,0.46,2.135597,0.03797387759,3.797387759,3.797387759,3120.3,0.0424,4.24,4.24
2019-07-13,"10,114.90",-3.57,-0.04,,,,0,,,,2.022085,-0.05315235037,-5.315235037,-5.315235037,3020.48,-0.032,-3.2,-3.2
2019-07-14,"9,217.90",-8.87,-0.09,,,,0,,,,1.779541,-0.11994748,-11.994748,-11.994748,2653.85,-0.1214,-12.14,-12.14
2019-07-15,"9,653.20",4.72,0.05,"1,452.30",0.001,0.10,0.00,"3,014.30",0.0002,0.02,1.957165,0.09981450273,9.981450273,9.981450273,2745.01,0.0344,3.44,3.44
2019-07-16,"8,404.00",-12.94,-0.13,"1,453.40",-0.0014,-0.14,0.00,"3,004.04",-0.0034,-0.34,1.790719,-0.08504443928,-8.504443928,-8.504443928,2453.31,-0.1063,-10.63,-10.63
2019-07-17,"8,647.10",2.89,0.03,"1,455.00",0.0085,0.85,0.01,"2,984.42",-0.0065,-0.65,1.654402,-0.07612417135,-7.612417135,-7.612417135,2592.14,0.0566,5.66,5.66
2019-07-18,"9,464.20",9.45,0.09,"1,459.40",0.0032,0.32,0.00,"2,995.11",0.0036,0.36,1.698791,0.02683084281,2.683084281,2.683084281,2796.4,0.0788,7.88,7.88
2019-07-19,"9,400.90",-0.67,-0.01,"1,461.50",-0.0012,-0.12,0.00,"2,976.61",-0.0062,-0.62,1.797025,0.05782583025,5.782583025,5.782583025,2770.25,-0.0094,-0.94,-0.94
2019-07-20,"9,608.10",2.20,0.02,,,,0,,,,,,,,2858.4,0.0318,3.18,3.18
2019-07-21,"9,458.20",-1.56,-0.02,,,,0,,,,1.840503,0.02419443246,2.419443246,2.419443246,2814.55,-0.0153,-1.53,-1.53
2019-07-22,"9,232.70",-2.38,-0.02,"1,466.00",0.0003,0.03,0.00,"2,985.03",0.0028,0.28,1.781789,-0.03190106183,-3.190106183,-3.190106183,2730.76,-0.0298,-2.98,-2.98
2019-07-23,"8,854.10",-4.10,-0.04,"1,458.60",-0.0035,-0.35,0.00,"3,005.47",0.0068,0.68,1.7481,-0.01890740149,-1.890740149,-1.890740149,2605.57,-0.0458,-4.58,-4.58
2019-07-24,"8,785.00",-0.78,-0.01,"1,467.20",0.0014,0.14,0.00,"3,019.56",0.0047,0.47,1.752204,0.00234769178,0.234769178,0.234769178,2650.93,0.0174,1.74,1.74
2019-07-25,"8,884.10",1.13,0.01,"1,456.10",-0.0058,-0.58,-0.01,"3,003.67",-0.0053,-0.53,,,,,2645.69,-0.002,-0.2,-0.2
2019-07-26,"8,860.20",-0.27,0.00,"1,460.40",0.0041,0.41,0.00,"3,025.86",0.0074,0.74,,,,,2692.39,0.0177,1.77,1.77
2019-07-27,"8,521.80",-3.82,-0.04,,,,0,,,,1.785156,0.01880602943,1.880602943,1.880602943,2570.1,-0.0454,-4.54,-4.54
2019-07-28,"8,582.20",0.71,0.01,,,,0,,,,,,,,2588.14,0.007,0.7,0.7
2019-07-29,"8,535.70",-0.54,-0.01,"1,461.70",0.0009,0.09,0.00,"3,020.97",-0.0016,-0.16,,,,,2575.86,-0.0047,-0.47,-0.47
2019-07-30,"8,597.00",0.72,0.01,"1,469.00",0.0059,0.59,0.01,"3,013.18",-0.0026,-0.26,1.737445,-0.02672651578,-2.672651578,-2.672651578,2603.86,0.0109,1.09,1.09
2019-07-31,"9,105.10",5.91,0.06,"1,452.90",-0.0027,-0.27,0.00,"2,980.38",-0.0109,-1.09,,,,,2700.45,0.0371,3.71,3.71
2019-08-01,"9,384.90",3.07,0.03,"1,443.30",-0.0033,-0.33,0.00,"2,953.56",-0.009,-0.9,1.773093,0.02051748401,2.051748401,2.051748401,2702.94,0.0009,0.09,0.09
2019-08-02,"9,473.60",0.95,0.01,"1,476.20",0.0163,1.63,0.02,"2,932.05",-0.0073,-0.73,1.819,0.02589091492,2.589091492,2.589091492,2676.96,-0.0096,-0.96,-0.96
2019-08-03,"9,732.40",2.73,0.03,,,,0,,,,,,,,2711.69,0.013,1.3,1.3
2019-08-04,"9,875.00",1.47,0.01,,,,0,,,,1.828996,0.0054953271,0.54953271,0.54953271,2724.97,0.0049,0.49,0.49
2019-08-05,"10,487.90",6.21,0.06,"1,487.40",0.0116,1.16,0.01,"2,844.74",-0.0298,-2.98,1.926187,0.05313898992,5.313898992,5.313898992,2821.34,0.0354,3.54,3.54
2019-08-06,"10,227.00",-2.49,-0.02,"1,498.60",0.0047,0.47,0.00,"2,881.77",0.013,1.3,1.96227,0.01873286446,1.873286446,1.873286446,2718.31,-0.0365,-3.65,-3.65
2019-08-07,"10,669.60",4.33,0.04,"1,510.60",0.0231,2.31,0.02,"2,883.98",0.0008,0.08,1.863254,-0.05045992651,-5.045992651,-5.045992651,2738.41,0.0074,0.74,0.74
2019-08-08,"10,724.40",0.51,0.01,"1,532.60",-0.0062,-0.62,-0.01,"2,938.09",0.0188,1.88,,,,,2713.67,-0.009,-0.9,-0.9
2019-08-09,"10,583.50",-1.31,-0.01,"1,535.00",-0.0003,-0.03,0.00,"2,918.65",-0.0066,-0.66,,,,,2593.62,-0.0442,-4.42,-4.42
2019-08-10,"10,087.40",-4.69,-0.05,,,,0,,,,,,,,2567.02,-0.0103,-1.03,-1.03
2019-08-11,"10,332.70",2.43,0.02,,,,0,,,,,,,,2677.57,0.0431,4.31,4.31
2019-08-12,"10,162.90",-1.64,-0.02,"1,526.40",0.0055,0.55,0.01,"2,883.75",-0.012,-1.2,1.830797,-0.0174195252,-1.74195252,-1.74195252,2612.06,-0.0245,-2.45,-2.45
2019-08-13,"9,730.50",-4.25,-0.04,"1,523.10",-0.0015,-0.15,0.00,"2,926.32",0.0148,1.48,,,,,2592.81,-0.0074,-0.74,-0.74
2019-08-14,"8,999.50",-7.51,-0.08,"1,532.60",0.0086,0.86,0.01,"2,840.60",-0.0293,-2.93,,,,,2348.22,-0.0943,-9.43,-9.43
2019-08-15,"9,286.20",3.19,0.03,"1,546.00",0.0017,0.17,0.00,"2,847.60",0.0025,0.25,1.678425,-0.08322714097,-8.322714097,-8.322714097,2378.4,0.0129,1.29,1.29
2019-08-16,"9,346.50",0.65,0.01,"1,541.30",-0.0048,-0.48,0.00,"2,888.68",0.0144,1.44,,,,,2349.37,-0.0122,-1.22,-1.22
2019-08-17,"9,216.80",-1.39,-0.01,,,,0,,,,,,,,2332.47,-0.0072,-0.72,-0.72
2019-08-18,"9,321.70",1.14,0.01,,,,0,,,,1.707534,0.01734304482,1.734304482,1.734304482,2421.51,0.0382,3.82,3.82
2019-08-19,"9,860.70",5.78,0.06,"1,531.00",-0.0077,-0.77,-0.01,"2,923.65",0.0121,1.21,1.745055,0.02197379379,2.197379379,2.197379379,2482.59,0.0252,2.52,2.52
2019-08-20,"9,703.70",-1.59,-0.02,"1,530.20",0.0027,0.27,0.00,"2,900.51",-0.0079,-0.79,1.730636,-0.00826277682,-0.826277682,-0.826277682,2429.7,-0.0213,-2.13,-2.13
2019-08-21,"9,142.10",-5.79,-0.06,"1,532.70",0.0001,0.01,0.00,"2,924.43",0.0082,0.82,,,,,2339.59,-0.0371,-3.71,-3.71
2019-08-22,"9,134.20",-0.09,0.00,"1,530.50",-0.0046,-0.46,0.00,"2,922.95",-0.0005,-0.05,,,,,2394.67,0.0235,2.35,2.35
2019-08-23,"9,338.80",2.24,0.02,"1,537.30",0.019,1.90,0.02,"2,847.11",-0.0259,-2.59,1.698332,-0.0186659702,-1.86659702,-1.86659702,2441.48,0.0195,1.95,1.95
2019-08-24,"9,106.30",-2.49,-0.02,,,,0,,,,,,,,2391.61,-0.0204,-2.04,-2.04
2019-08-25,"9,112.50",0.07,0.00,,,,0,,,,,,,,2374.14,-0.0073,-0.73,-0.73
2019-08-26,"9,342.90",2.53,0.03,"1,563.20",-0.0003,-0.03,0.00,"2,878.38",0.011,1.1,,,,,2406.06,0.0134,1.34,1.34
2019-08-27,"9,182.70",-1.72,-0.02,"1,564.60",0.0095,0.95,0.01,"2,869.16",-0.0032,-0.32,1.672843,-0.01500825516,-1.500825516,-1.500825516,2377.8,-0.0117,-1.17,-1.17
2019-08-28,"8,789.20",-4.29,-0.04,"1,571.60",-0.0017,-0.17,0.00,"2,887.94",0.0065,0.65,,,,,2227.91,-0.063,-6.3,-6.3
2019-08-29,"8,584.70",-2.33,-0.02,"1,562.00",-0.0072,-0.72,-0.01,"2,924.58",0.0127,1.27,1.581655,-0.0545107939,-5.45107939,-5.45107939,2158.07,-0.0313,-3.13,-3.13
2019-08-30,"8,732.80",1.73,0.02,"1,555.00",-0.0043,-0.43,0.00,"2,926.46",0.0006,0.06,,,,,2172.06,0.0065,0.65,0.65
2019-08-31,"8,760.20",0.31,0.00,,,,0,,,,1.60451,0.0144500539,1.44500539,1.44500539,2183.38,0.0052,0.52,0.52
2019-09-01,"8,894.90",1.54,0.02,"1,535.25",-0.0123,-1.23,-0.0123,,,,,,,,2197.97,0.0067,0.67,0.67
2019-09-02,"9,475.80",6.53,0.07,"1,528.15",-0.0019,-0.19,-0.0019,,,,,,,,2281.3,0.0379,3.79,3.79
2019-09-03,"9,684.60",2.20,0.02,"1,561.20",0.0313,3.13,0.03,"2,906.27",-0.0069,-0.69,1.681396,0.04791867922,4.791867922,4.791867922,2312.64,0.0137,1.37,1.37
2019-09-04,"9,591.70",-0.96,-0.01,"1,572.00",0.0027,0.27,0.00,"2,937.78",0.0108,1.08,,,,,2275.86,-0.0159,-1.59,-1.59
2019-09-05,"9,593.60",0.02,0.00,"1,544.90",-0.0217,-2.17,-0.02,"2,976.00",0.013,1.3,,,,,2261.23,-0.0064,-0.64,-0.64
2019-09-06,"9,346.10",-2.58,-0.03,"1,539.20",-0.0062,-0.62,-0.01,"2,978.71",0.0009,0.09,,,,,2210.78,-0.0223,-2.23,-2.23
2019-09-07,"9,502.70",1.68,0.02,,,,0,,,,,,,,2289.37,0.0355,3.55,3.55
2019-09-08,"9,459.10",-0.46,0.00,,,,0,,,,1.686943,0.00329904437,0.329904437,0.329904437,2312.24,0.01,1,1
2019-09-09,"9,350.50",-1.15,-0.01,"1,534.10",-0.0024,-0.24,0.00,"2,978.43",-0.0001,-0.01,,,,,2290.55,-0.0094,-0.94,-0.94
2019-09-10,"9,152.70",-2.12,-0.02,"1,524.90",-0.0075,-0.75,-0.01,"2,979.39",0.0003,0.03,1.676168,-0.00638729347,-0.638729347,-0.638729347,2272.97,-0.0077,-0.77,-0.77
2019-09-11,"9,237.40",0.93,0.01,"1,528.80",0.0028,0.28,0.00,"3,000.93",0.0072,0.72,,,,,2251.31,-0.0095,-0.95,-0.95
2019-09-12,"9,437.20",2.16,0.02,"1,530.40",0.0035,0.35,0.00,"3,009.57",0.0029,0.29,,,,,2263.1,0.0052,0.52,0.52
2019-09-13,"9,350.60",-0.92,-0.01,"1,525.60",-0.0046,-0.46,0.00,"3,007.39",-0.0007,-0.07,1.661739,-0.00860832566,-0.860832566,-0.860832566,2255.96,-0.0032,-0.32,-0.32
2019-09-14,"9,354.60",0.04,0.00,,,,0,,,,,,,,2298.96,0.0191,1.91,1.91
2019-09-15,"9,317.00",-0.40,0.00,,,,0,,,,,,,,2290.79,-0.0036,-0.36,-0.36
2019-09-16,"9,338.10",0.23,0.00,"1,536.40",0.0076,0.76,0.01,"2,997.96",-0.0031,-0.31,1.673978,0.00736517588,0.736517588,0.736517588,2322.93,0.014,1.4,1.4
2019-09-17,"9,218.20",-1.28,-0.01,"1,538.80",0.0012,0.12,0.00,"3,005.70",0.0026,0.26,,,,,2407.4,0.0364,3.64,3.64
2019-09-18,"9,225.10",0.07,0.00,"1,530.40",0.0013,0.13,0.00,"3,006.73",0.0003,0.03,,,,,2545.77,0.0575,5.75,5.75
2019-09-19,"9,307.30",0.89,0.01,"1,528.80",-0.0063,-0.63,-0.01,"3,006.79",0,0,1.682648,0.00517927954,0.517927954,0.517927954,2538.58,-0.0028,-0.28,-0.28
2019-09-20,"9,241.30",-0.71,-0.01,"1,537.80",0.0058,0.58,0.01,"2,992.07",-0.0049,-0.49,,,,,2464.95,-0.029,-2.9,-2.9
2019-09-21,"9,077.30",-1.77,-0.02,,,,0,,,,,,,,2419.65,-0.0184,-1.84,-1.84
2019-09-22,"9,123.80",0.51,0.01,,,,0,,,,1.706525,0.01419013365,1.419013365,1.419013365,2380.23,-0.0163,-1.63,-1.63
2019-09-23,"8,824.00",-3.29,-0.03,"1,556.60",0.0105,1.05,0.01,"2,991.78",-0.0001,-0.01,,,,,2262.13,-0.0496,-4.96,-4.96
2019-09-24,"7,782.60",-11.80,-0.12,"1,554.90",0.0054,0.54,0.01,"2,966.60",-0.0084,-0.84,1.671409,-0.02057748934,-2.057748934,-2.057748934,1894.26,-0.1626,-16.26,-16.26
2019-09-25,"7,720.60",-0.80,-0.01,"1,539.10",-0.0179,-1.79,-0.02,"2,984.87",0.0062,0.62,,,,,1945.3,0.0269,2.69,2.69
2019-09-26,"7,385.10",-4.34,-0.04,"1,538.00",0.0019,0.19,0.00,"2,977.62",-0.0024,-0.24,1.539012,-0.07921280788,-7.921280788,-7.921280788,1885.11,-0.0309,-3.09,-3.09
2019-09-27,"7,500.90",1.57,0.02,"1,525.70",-0.0058,-0.58,-0.01,"2,961.79",-0.0053,-0.53,,,,,1923.04,0.0201,2.01,2.01
2019-09-28,"7,528.40",0.37,0.00,,,,0,,,,,,,,1932.31,0.0048,0.48,0.48
2019-09-29,"7,380.60",-1.96,-0.02,,,,0,,,,,,,,1888.68,-0.0226,-2.26,-2.26
2019-09-30,"7,629.70",3.38,0.03,"1,500.10",-0.022,-2.20,-0.02,"2,976.74",0.005,0.5,,,,,1982.19,0.0495,4.95,4.95
2019-10-01,"7,631.20",0.02,0.00,"1,499.00",0.0105,1.05,0.01,"2,940.25",-0.0123,-1.23,1.543411,0.00285832729,0.285832729,0.285832729,1941.03,-0.0208,-2.08,-2.08
2019-10-02,"7,656.90",0.34,0.00,"1,509.90",0.0124,1.24,0.01,"2,887.61",-0.0179,-1.79,,,,,1963.62,0.0116,1.16,1.16
2019-10-03,"7,520.40",-1.78,-0.02,"1,535.20",0.0029,0.29,0.00,"2,910.63",0.008,0.8,1.512761,-0.01985861187,-1.985861187,-1.985861187,1934.34,-0.0149,-1.49,-1.49
2019-10-04,"7,443.40",-1.02,-0.01,"1,530.20",-0.0004,-0.04,0.00,"2,952.01",0.0142,1.42,,,,,1940.46,0.0032,0.32,0.32
2019-10-05,"7,430.60",-0.17,0.00,,,,0,,,,,,,,1948.14,0.004,0.4,0.4
2019-10-06,"7,174.80",-3.44,-0.03,,,,0,,,,,,,,1913.89,-0.0176,-1.76,-1.76
2019-10-07,"7,489.40",4.38,0.04,"1,522.20",-0.0053,-0.53,-0.01,"2,938.79",-0.0045,-0.45,,,,,2016.5,0.0536,5.36,5.36
2019-10-08,"7,481.70",-0.10,0.00,"1,522.60",-0.0004,-0.04,0.00,"2,893.06",-0.0156,-1.56,,,,,2003.94,-0.0062,-0.62,-0.62
2019-10-09,"7,826.00",4.60,0.05,"1,535.00",0.006,0.60,0.01,"2,919.40",0.0091,0.91,1.611293,0.06513388433,6.513388433,6.513388433,2084.53,0.0402,4.02,4.02
2019-10-10,"7,810.10",-0.20,0.00,"1,526.00",-0.0074,-0.74,-0.01,"2,938.13",0.0064,0.64,,,,,2033.67,-0.0244,-2.44,-2.44
2019-10-11,"7,502.40",-3.94,-0.04,"1,508.00",-0.0078,-0.78,-0.01,"2,970.27",0.0109,1.09,,,,,1965.05,-0.0337,-3.37,-3.37
2019-10-12,"7,542.40",0.53,0.01,,,,0,,,,1.557686,-0.03326955433,-3.326955433,-3.326955433,1986.35,0.0108,1.08,1.08
2019-10-13,"7,529.20",-0.18,0.00,,,,0,,,,,,,,1996.16,0.0049,0.49,0.49
